source_name,samplename,STRAIN_TYPE,species ,org_id_abbr,sex_type,cellid,test_type,Biological.Replicate,inividual_id,Technical.Replicate,drugid,drugmatrix.drugid,Comment.chEMBL.ID,Control,Sample.Match,concentration ,dose_level,Dose.Unit,Dose.Duration.inDays,Dose.Duration.Unit,duration,Treatment.Group.,Accession.Number.7,Vehicle,batchid,chiptype,xptype,celfilename,organ_id
n-nitrosodiethylamine_1_7000_2,93424,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,N-Nitrosodiethylamine,N-nitrosodiethylamine,CHEMBL164290,FALSE,control_1,7000,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93424.CEL,Liver
n-nitrosodiethylamine_1_7000_3,93487,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,N-Nitrosodiethylamine,N-nitrosodiethylamine,CHEMBL164290,FALSE,control_1,7000,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93487.CEL,Liver
norethindrone_0.67_125_1,93319,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Norethindrone,norethindrone,CHEMBL1162,FALSE,control_0.67,125,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93319.CEL,Liver
norethindrone_0.67_125_2,93373,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Norethindrone,norethindrone,CHEMBL1162,FALSE,control_0.67,125,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93373.CEL,Liver
norethindrone_0.67_125_3,93482,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Norethindrone,norethindrone,CHEMBL1162,FALSE,control_0.67,125,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93482.CEL,Liver
norethindrone_1_125_1,93296,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Norethindrone,norethindrone,CHEMBL1162,FALSE,control_1,125,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93296.CEL,Liver
norethindrone_1_125_2,93391,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Norethindrone,norethindrone,CHEMBL1162,FALSE,control_1,125,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93391.CEL,Liver
norethindrone_1_125_3,93486,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Norethindrone,norethindrone,CHEMBL1162,FALSE,control_1,125,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93486.CEL,Liver
nortriptyline_0.67_70_1,93019,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Nortriptyline,nortriptyline,CHEMBL445,FALSE,control_0.67,70,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93019.CEL,Liver
nortriptyline_0.67_70_2,93168,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Nortriptyline,nortriptyline,CHEMBL445,FALSE,control_0.67,70,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93168.CEL,Liver
nortriptyline_0.67_70_3,93246,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Nortriptyline,nortriptyline,CHEMBL445,FALSE,control_0.67,70,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93246.CEL,Liver
nortriptyline_1_70_1,93012,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Nortriptyline,nortriptyline,CHEMBL445,FALSE,control_1,70,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93012.CEL,Liver
nortriptyline_1_70_2,93565,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Nortriptyline,nortriptyline,CHEMBL445,FALSE,control_1,70,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93565.CEL,Liver
nortriptyline_1_70_3,93567,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Nortriptyline,nortriptyline,CHEMBL445,FALSE,control_1,70,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93567.CEL,Liver
olanzapine_0.67_250_1,93545,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Olanzapine,olanzapine,CHEMBL715,FALSE,control_0.67,250,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93545.CEL,Liver
olanzapine_0.67_250_2,93657,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Olanzapine,olanzapine,CHEMBL715,FALSE,control_0.67,250,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93657.CEL,Liver
olanzapine_0.67_250_3,93807,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Olanzapine,olanzapine,CHEMBL715,FALSE,control_0.67,250,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93807.CEL,Liver
olanzapine_1_250_1,93522,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Olanzapine,olanzapine,CHEMBL715,FALSE,control_1,250,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93522.CEL,Liver
olanzapine_1_250_2,93725,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Olanzapine,olanzapine,CHEMBL715,FALSE,control_1,250,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93725.CEL,Liver
olanzapine_1_250_3,93800,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Olanzapine,olanzapine,CHEMBL715,FALSE,control_1,250,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93800.CEL,Liver
omeprazole_0.67_400_1,93394,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Omeprazole,omeprazole,CHEMBL1503,FALSE,control_0.67,400,Middle,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93394.CEL,Liver
omeprazole_0.67_400_2,93434,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Omeprazole,omeprazole,CHEMBL1503,FALSE,control_0.67,400,Middle,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93434.CEL,Liver
omeprazole_0.67_400_3,93459,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Omeprazole,omeprazole,CHEMBL1503,FALSE,control_0.67,400,Middle,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93459.CEL,Liver
omeprazole_1_365_1,100987,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Omeprazole,omeprazole,CHEMBL1503,FALSE,control_1,365,Low,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,100987.CEL,Liver
omeprazole_1_365_2,101006,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Omeprazole,omeprazole,CHEMBL1503,FALSE,control_1,365,Low,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,101006.CEL,Liver
omeprazole_1_365_3,101025,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Omeprazole,omeprazole,CHEMBL1503,FALSE,control_1,365,Low,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,101025.CEL,Liver
omeprazole_1_400_1,101005,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Omeprazole,omeprazole,CHEMBL1503,FALSE,control_1,400,Middle,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,101005.CEL,Liver
omeprazole_1_400_2,101024,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Omeprazole,omeprazole,CHEMBL1503,FALSE,control_1,400,Middle,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,101024.CEL,Liver
omeprazole_1_400_3,101032,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Omeprazole,omeprazole,CHEMBL1503,FALSE,control_1,400,Middle,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,101032.CEL,Liver
omeprazole_1_400_4,93393,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,4,4,1,Omeprazole,omeprazole,CHEMBL1503,FALSE,control_1,400,Middle,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93393.CEL,Liver
omeprazole_1_400_5,93427,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,5,5,1,Omeprazole,omeprazole,CHEMBL1503,FALSE,control_1,400,Middle,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93427.CEL,Liver
omeprazole_1_400_6,93467,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,6,6,1,Omeprazole,omeprazole,CHEMBL1503,FALSE,control_1,400,Middle,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93467.CEL,Liver
omeprazole_1_435_1,100986,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Omeprazole,omeprazole,CHEMBL1503,FALSE,control_1,435,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,100986.CEL,Liver
omeprazole_1_435_2,101004,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Omeprazole,omeprazole,CHEMBL1503,FALSE,control_1,435,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,101004.CEL,Liver
omeprazole_1_435_3,101023,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Omeprazole,omeprazole,CHEMBL1503,FALSE,control_1,435,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,101023.CEL,Liver
pantoprazole_0.67_650_1,93327,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Pantoprazole,pantoprazole,CHEMBL1502,FALSE,control_0.67,650,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93327.CEL,Liver
pantoprazole_0.67_650_2,93339,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Pantoprazole,pantoprazole,CHEMBL1502,FALSE,control_0.67,650,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93339.CEL,Liver
pantoprazole_0.67_650_3,93436,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Pantoprazole,pantoprazole,CHEMBL1502,FALSE,control_0.67,650,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93436.CEL,Liver
pantoprazole_1_650_1,93283,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Pantoprazole,pantoprazole,CHEMBL1502,FALSE,control_1,650,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93283.CEL,Liver
pantoprazole_1_650_2,93353,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Pantoprazole,pantoprazole,CHEMBL1502,FALSE,control_1,650,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93353.CEL,Liver
pantoprazole_1_650_3,93415,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Pantoprazole,pantoprazole,CHEMBL1502,FALSE,control_1,650,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93415.CEL,Liver
paraquat dichloride_0.67_650_1,93747,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Paraquat dichloride,paraquat dichloride,CHEMBL74469,FALSE,control_0.67,650,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93747.CEL,Liver
paraquat dichloride_0.67_650_2,93828,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Paraquat dichloride,paraquat dichloride,CHEMBL74469,FALSE,control_0.67,650,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93828.CEL,Liver
paraquat dichloride_0.67_650_3,93841,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Paraquat dichloride,paraquat dichloride,CHEMBL74469,FALSE,control_0.67,650,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93841.CEL,Liver
paraquat dichloride_1_650_1,93784,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Paraquat dichloride,paraquat dichloride,CHEMBL74469,FALSE,control_1,650,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93784.CEL,Liver
paraquat dichloride_1_650_2,93852,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Paraquat dichloride,paraquat dichloride,CHEMBL74469,FALSE,control_1,650,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93852.CEL,Liver
paraquat dichloride_1_650_3,93880,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Paraquat dichloride,paraquat dichloride,CHEMBL74469,FALSE,control_1,650,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93880.CEL,Liver
paroxetine_0.67_30_1,93623,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Paroxetine,paroxetine,CHEMBL490,FALSE,control_0.67,30,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93623.CEL,Liver
paroxetine_0.67_30_2,93720,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Paroxetine,paroxetine,CHEMBL490,FALSE,control_0.67,30,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93720.CEL,Liver
paroxetine_0.67_30_3,93780,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Paroxetine,paroxetine,CHEMBL490,FALSE,control_0.67,30,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93780.CEL,Liver
paroxetine_1_30_1,93534,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Paroxetine,paroxetine,CHEMBL490,FALSE,control_1,30,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93534.CEL,Liver
paroxetine_1_30_2,93724,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Paroxetine,paroxetine,CHEMBL490,FALSE,control_1,30,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93724.CEL,Liver
paroxetine_1_30_3,93753,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Paroxetine,paroxetine,CHEMBL490,FALSE,control_1,30,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93753.CEL,Liver
pemoline_0.67_833_1,93535,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Pemoline,pemoline,CHEMBL1177,FALSE,control_0.67,833,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93535.CEL,Liver
pemoline_0.67_833_2,93631,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Pemoline,pemoline,CHEMBL1177,FALSE,control_0.67,833,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93631.CEL,Liver
pemoline_0.67_833_3,93743,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Pemoline,pemoline,CHEMBL1177,FALSE,control_0.67,833,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93743.CEL,Liver
pemoline_1_833_1,93612,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Pemoline,pemoline,CHEMBL1177,FALSE,control_1,833,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93612.CEL,Liver
pemoline_1_833_2,93671,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Pemoline,pemoline,CHEMBL1177,FALSE,control_1,833,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93671.CEL,Liver
pemoline_1_833_3,93939,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Pemoline,pemoline,CHEMBL1177,FALSE,control_1,833,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93939.CEL,Liver
perhexiline_0.67_12_1,93637,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Perhexiline,perhexiline,CHEMBL75880,FALSE,control_0.67,12,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93637.CEL,Liver
perhexiline_0.67_12_2,93706,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Perhexiline,perhexiline,CHEMBL75880,FALSE,control_0.67,12,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93706.CEL,Liver
perhexiline_0.67_12_3,93801,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Perhexiline,perhexiline,CHEMBL75880,FALSE,control_0.67,12,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93801.CEL,Liver
perhexiline_1_12_1,93682,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Perhexiline,perhexiline,CHEMBL75880,FALSE,control_1,12,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93682.CEL,Liver
perhexiline_1_12_2,93730,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Perhexiline,perhexiline,CHEMBL75880,FALSE,control_1,12,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93730.CEL,Liver
perhexiline_1_12_3,93768,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Perhexiline,perhexiline,CHEMBL75880,FALSE,control_1,12,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93768.CEL,Liver
phalloidin_0.67_1_1,93347,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Phalloidin,phalloidin,CHEMBL502682,FALSE,control_0.67,1,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93347.CEL,Liver
phalloidin_0.67_1_2,93408,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Phalloidin,phalloidin,CHEMBL502682,FALSE,control_0.67,1,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93408.CEL,Liver
phalloidin_0.67_1_3,93470,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Phalloidin,phalloidin,CHEMBL502682,FALSE,control_0.67,1,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93470.CEL,Liver
phalloidin_1_1_1,93381,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Phalloidin,phalloidin,CHEMBL502682,FALSE,control_1,1,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93381.CEL,Liver
phalloidin_1_1_2,93439,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Phalloidin,phalloidin,CHEMBL502682,FALSE,control_1,1,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93439.CEL,Liver
phalloidin_1_1_3,93469,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Phalloidin,phalloidin,CHEMBL502682,FALSE,control_1,1,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93469.CEL,Liver
prinomastat_0.67_500_1,93547,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Prinomastat,prinomastat,CHEMBL75094,FALSE,control_0.67,500,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93547.CEL,Liver
prinomastat_0.67_500_2,93608,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Prinomastat,prinomastat,CHEMBL75094,FALSE,control_0.67,500,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93608.CEL,Liver
prinomastat_0.67_500_3,93697,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Prinomastat,prinomastat,CHEMBL75094,FALSE,control_0.67,500,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93697.CEL,Liver
prinomastat_1_500_1,93532,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Prinomastat,prinomastat,CHEMBL75094,FALSE,control_1,500,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93532.CEL,Liver
prinomastat_1_500_2,93665,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Prinomastat,prinomastat,CHEMBL75094,FALSE,control_1,500,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93665.CEL,Liver
prinomastat_1_500_3,93760,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Prinomastat,prinomastat,CHEMBL75094,FALSE,control_1,500,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93760.CEL,Liver
progesterone_0.67_148_1,93611,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Progesterone,progesterone,CHEMBL103,FALSE,control_0.67,148,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93611.CEL,Liver
progesterone_0.67_148_2,93676,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Progesterone,progesterone,CHEMBL103,FALSE,control_0.67,148,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93676.CEL,Liver
progesterone_0.67_148_3,93739,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Progesterone,progesterone,CHEMBL103,FALSE,control_0.67,148,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93739.CEL,Liver
progesterone_1_148_1,93602,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Progesterone,progesterone,CHEMBL103,FALSE,control_1,148,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93602.CEL,Liver
progesterone_1_148_2,93662,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Progesterone,progesterone,CHEMBL103,FALSE,control_1,148,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93662.CEL,Liver
progesterone_1_148_3,93933,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Progesterone,progesterone,CHEMBL103,FALSE,control_1,148,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93933.CEL,Liver
quetiapine_0.67_150_1,93117,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Quetiapine,quetiapine,CHEMBL716,FALSE,control_0.67,150,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93117.CEL,Liver
quetiapine_0.67_150_2,93191,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Quetiapine,quetiapine,CHEMBL716,FALSE,control_0.67,150,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93191.CEL,Liver
quetiapine_0.67_150_3,93219,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Quetiapine,quetiapine,CHEMBL716,FALSE,control_0.67,150,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93219.CEL,Liver
